Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
BMW,BMW Serie 1 118d,21.500 €,2021,58.000 km,Diesel,150 cv,Madrid,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2021-en-madrid-70237943-covo.aspx
OPEL,OPEL Insignia GS Edition 1.5D DVH MT6,16.990 €,2022,81.889 km,Diesel,122 cv,Madrid,https://www.coches.net/opel-insignia-gs-edition-15d-dvh-90kw-122cv-mt6-5p-diesel-2022-en-madrid-70238163-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI Maxx,24.490 €,2023,38.985 km,Gasolina,150 cv,Madrid,https://www.coches.net/hyundai-tucson-16-tgdi-110kw-150cv-maxx-5p-gasolina-2023-en-madrid-70238169-covo.aspx
SUBARU,SUBARU XV 2.0i Hybrid CVT Executive Plus,22.990 €,2023,86.675 km,Híbrido,150 cv,Madrid,https://www.coches.net/subaru-xv-20i-hybrid-cvt-executive-plus-5p-electrico-hibrido-2022-en-madrid-70238503-covo.aspx
BMW,BMW Serie 1 118d,21.490 €,2022,128.000 km,Diesel,150 cv,Bizkaia,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2022-en-vizcaya-70238959-covo.aspx
BMW,BMW Serie 6 640d,26.900 €,2014,101.754 km,Diesel,313 cv,Guadalajara,https://www.coches.net/bmw-serie-6-640d-2p-diesel-2014-en-guadalajara-70239382-covo.aspx
AUDI,AUDI Q5 SPORTBACK S line 35 TDI S tronic,40.990 €,2022,48.000 km,Híbrido,163 cv,Barcelona,https://www.coches.net/audi-q5-sportback-s-line-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2023-en-barcelona-70240297-covo.aspx
VOLVO,VOLVO V90 2.0 B4 D RDesign Auto,28.990 €,2021,149.000 km,Híbrido,197 cv,Murcia,https://www.coches.net/volvo-v90-20-b4-d-rdesign-auto-5p-electrico-hibrido-2021-en-murcia-70240494-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVG 2.0 2WD Evolution,20.990 €,2021,77.762 km,Híbrido,122 cv,Madrid,https://www.coches.net/mazda-cx-30-eskyactivg-20-90-kw-2wd-evolution-5p-electrico-hibrido-2021-en-madrid-70241548-covo.aspx
MAZDA,MAZDA CX-30 SKYACTIVG 2.0 2WD Evolution,18.990 €,2020,109.890 km,Híbrido,122 cv,Madrid,https://www.coches.net/mazda-cx-30-skyactivg-20-90-kw-2wd-evolution-5p-electrico-hibrido-2020-en-madrid-70241569-covo.aspx
VOLVO,VOLVO V60 2.0 B4 D Plus Dark Auto,26.990 €,2023,139.000 km,Híbrido,197 cv,Murcia,https://www.coches.net/volvo-v60-20-b4-d-plus-dark-auto-5p-electrico-hibrido-2024-en-murcia-70242123-covo.aspx
BMW,BMW X3 xDrive20d,9.980 €,2012,288.000 km,Diesel,184 cv,Jaén,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2013-en-jaen-70242875-covo.aspx
MAZDA,MAZDA CX-60 eSkyactiv PHEV Takumi,42.900 €,2023,54.838 km,Híbrido enchufable,327 cv,Madrid,https://www.coches.net/mazda-cx-60-eskyactiv-phev-takumi-5p-electrico-hibrido-2022-en-madrid-70243768-covo.aspx
MAZDA,MAZDA Mazda2 Hybrid 1.5 116 CV CVT Select,18.900 €,2023,33.107 km,Híbrido,116 cv,Madrid,https://www.coches.net/mazda-mazda2-hybrid-15-85-kw-116-cv-cvt-select-5p-electrico-hibrido-2022-en-madrid-70245085-covo.aspx
BMW,BMW X6 xDrive30d,33.500 €,2017,163.000 km,Diesel,258 cv,Murcia,https://www.coches.net/bmw-x6-xdrive30d-5p-diesel-2017-en-murcia-70245953-covo.aspx
BMW,BMW Serie 1 116d,14.250 €,2017,164.000 km,Diesel,116 cv,Pontevedra,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2018-en-pontevedra-70250253-covo.aspx
BMW,BMW X5 xDrive30d,27.990 €,2014,199.932 km,Diesel,258 cv,Madrid,https://www.coches.net/bmw-x5-xdrive30d-5p-diesel-2014-en-madrid-70251538-covo.aspx
CITROEN,CITROEN C4 Hybrid 145 eDCS6 Business Edition,22.290 €,2025,6000 km,Híbrido,145 cv,Bizkaia,https://www.coches.net/km-0/citroen/c4/vizcaya/hybrid-145-edcs6-business-edition-electrico-hibrido-de-km0-70251557-kovn.aspx
PEUGEOT,PEUGEOT 2008 Allure Pack Puretech 100 SS BVM6,15.990 €,2022,20.939 km,Gasolina,100 cv,Bizkaia,https://www.coches.net/peugeot-2008-allure-pack-puretech-100-ss-bvm6-5p-gasolina-2022-en-vizcaya-70251562-covo.aspx
FORD,FORD Kuga Titanium 1.5T EcoBoost,24.490 €,2025,33.538 km,Gasolina,150 cv,Madrid,https://www.coches.net/ford-kuga-titanium-15t-ecoboost-110kw-150cv-5p-gasolina-2025-en-madrid-70255117-covo.aspx
VOLVO,VOLVO S60 B4G FWD Core Auto,29.950 €,2023,66.329 km,Híbrido,197 cv,Madrid,https://www.coches.net/volvo-s60-b4g-fwd-core-auto-4p-electrico-hibrido-2024-en-madrid-70255120-covo.aspx
VOLVO,VOLVO V60 Cross Country 2.0 B4 D AWD Cross Country AUTO,27.590 €,2021,100.627 km,Híbrido,197 cv,Madrid,https://www.coches.net/volvo-v60-cross-country-20-b4-d-awd-cross-country-auto-5p-electrico-hibrido-2022-en-madrid-70255121-covo.aspx
MINI,MINI MINI COOPER 5 PUERTAS,23.990 €,2023,67.773 km,Gasolina,136 cv,Madrid,https://www.coches.net/mini-mini-cooper-5-puertas-5p-gasolina-2023-en-madrid-70255124-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,18.990 €,2024,14.419 km,Gasolina,115 cv,Madrid,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2025-en-madrid-70255125-covo.aspx
CUPRA,CUPRA León 1.5 eTSI DSG,26.990 €,2024,25.902 km,Híbrido,150 cv,Madrid,https://www.coches.net/cupra-leon-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2025-en-madrid-70255126-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 1.0 eTSI DSG,18.790 €,2021,92.431 km,Híbrido,110 cv,Madrid,https://www.coches.net/volkswagen-golf-life-10-etsi-81kw-110cv-dsg-5p-electrico-hibrido-2022-en-madrid-70255128-covo.aspx
MG,MG ZS 1.0T Luxury Auto,18.490 €,2024,17.086 km,Gasolina,111 cv,Madrid,https://www.coches.net/mg-zs-10t-luxury-auto-5p-gasolina-2023-en-madrid-70255130-covo.aspx
RENAULT,RENAULT Grand Scénic Zen TCe GPF,17.900 €,2020,102.848 km,Gasolina,140 cv,Madrid,https://www.coches.net/renault-grand-scenic-zen-tce-103-kw-140cv-gpf-5p-gasolina-2020-en-madrid-70255131-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PURETECH ACTIVE SS,12.489 €,2018,60.528 km,Gasolina,130 cv,Madrid,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-active-ss-5p-gasolina-2018-en-madrid-70255132-covo.aspx
SKODA,SKODA Octavia 1.4 TSI 150kW204CV DSG PHEV Style,24.440 €,2022,51.393 km,Híbrido enchufable,204 cv,Madrid,https://www.coches.net/skoda-octavia-14-tsi-150kw204cv-dsg-phev-style-5p-electrico-hibrido-2022-en-madrid-70255133-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 Sedan,26.740 €,2022,69.969 km,Gasolina,136 cv,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-180-sedan-4p-gasolina-2022-en-madrid-70255135-covo.aspx
RENAULT,RENAULT Scénic Zen Energy TCe,11.900 €,2016,79.146 km,Gasolina,130 cv,Madrid,https://www.coches.net/renault-scenic-zen-energy-tce-97kw-130cv-5p-gasolina-2016-en-madrid-70255138-covo.aspx
KIA,KIA Sportage 1.7 CRDi VGT GT Line DCT 4x2 EcoDynam,16.240 €,2018,146.058 km,Diesel,141 cv,Madrid,https://www.coches.net/kia-sportage-17-crdi-vgt-gt-line-dct-4x2-ecodynam-5p-diesel-2017-en-madrid-70255139-covo.aspx
ALFA,ALFA ROMEO Stelvio 2.2 Diesel Sprint RWD,21.390 €,2021,120.656 km,Diesel,190 cv,Madrid,https://www.coches.net/alfa-romeo-stelvio-22-diesel-140kw-190cv-sprint-rwd-5p-diesel-2021-en-madrid-70255144-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d Sedan,24.890 €,2022,81.971 km,Diesel,116 cv,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-180-d-sedan-4p-diesel-2022-en-madrid-70255154-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Life 1.4 TSI eHybrid DSG,25.440 €,2021,92.952 km,Híbrido enchufable,245 cv,Madrid,https://www.coches.net/volkswagen-tiguan-life-14-tsi-ehybrid-180kw-245cv-dsg-5p-electrico-hibrido-2021-en-madrid-70255157-covo.aspx
BMW,BMW X3 xDrive30e xLine,36.190 €,2022,88.246 km,Híbrido enchufable,292 cv,Madrid,https://www.coches.net/bmw-x3-xdrive30e-xline-5p-electrico-hibrido-2023-en-madrid-70255160-covo.aspx
NISSAN,NISSAN Micra IGT 100 CV E6D Acenta,11.790 €,2019,90.498 km,Gasolina,100 cv,Madrid,https://www.coches.net/nissan-micra-igt-74-kw-100-cv-e6d-acenta-5p-gasolina-2019-en-madrid-70255266-covo.aspx
KIA,KIA Sportage 1.6 TGDi MHEV Tech 4x4 DCT,24.890 €,2022,90.352 km,Híbrido,180 cv,Madrid,https://www.coches.net/kia-sportage-16-tgdi-mhev-180cv-tech-4x4-dct-5p-electrico-hibrido-2022-en-madrid-70255310-covo.aspx
NISSAN,NISSAN Primera 1.8 Acenta,3.290 €,2005,195.602 km,Gasolina,116 cv,Madrid,https://www.coches.net/nissan-primera-18-acenta-5p-gasolina-2005-en-madrid-70255313-covo.aspx
AUDI,AUDI A4 Avant 2.0 TDI 140kW190CV S tron S line,20.999 €,2017,127.584 km,Diesel,190 cv,Jaén,https://www.coches.net/audi-a4-avant-20-tdi-140kw190cv-s-tron-s-line-5p-diesel-2017-en-jaen-70257112-covo.aspx
AUDI,AUDI A4 RS 4 2.9 TFSI quattro tiptro Avant,51.999 €,2018,104.500 km,Gasolina,450 cv,Alicante,https://www.coches.net/audi-a4-rs-4-29-tfsi-331kw-quattro-tiptro-avant-5p-gasolina-2018-en-alicante-70257692-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Variant 2.0 TDI Highline Bmot Tech,7.990 €,2013,230.000 km,Diesel,140 cv,Zamora,https://www.coches.net/volkswagen-passat-variant-20-tdi-140cv-highline-bmot-tech-5p-diesel-2014-en-zamora-70257868-covo.aspx
RENAULT,RENAULT Captur Intens TCe 90,15.985 €,2022,98.000 km,Gasolina,90 cv,Cáceres,https://www.coches.net/renault-captur-intens-tce-90-5p-gasolina-2021-en-caceres-70258367-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS EAT6 SHINE,8.990 €,2018,149.000 km,Gasolina,110 cv,A Coruña,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-eat6-shine-5p-gasolina-2017-en-a-coruna-70258686-covo.aspx
BMW,BMW X1 sDrive18d,17.990 €,2015,183.000 km,Diesel,150 cv,Alicante,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2016-en-alicante-70259837-covo.aspx
FORD,FORD S-MAX 2.5 Duratec Atkin. FHEV Titanium 7,22.990 €,2022,95.557 km,Híbrido,190 cv,Murcia,https://www.coches.net/ford-s-max-25-duratec-atkin-fhev-140kw-titanium-7-5p-electrico-hibrido-2023-en-murcia-70260260-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,32.990 €,2025,15.000 km,Híbrido enchufable,218 cv,Jaén,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2025-en-jaen-70260518-covo.aspx
KIA,KIA Stonic 1.2 DPi Drive,19.990 €,2025,16.297 km,Gasolina,79 cv,Huelva,https://www.coches.net/kia-stonic-12-dpi-58kw-79cv-drive-5p-gasolina-2025-en-huelva-70260542-covo.aspx
MITSUBISHI,MITSUBISHI Eclipse Cross PHEV Kaiteki 4WD,32.190 €,2024,3 km,Híbrido enchufable,188 cv,Huelva,https://www.coches.net/mitsubishi-eclipse-cross-phev-kaiteki-4wd-5p-electrico-hibrido-2021-en-huelva-70261337-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI 48V NLine 4X2,21.900 €,2020,125.200 km,Híbrido,136 cv,Madrid,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-nline-4x2-5p-electrico-hibrido-2020-en-madrid-70261398-covo.aspx
BMW,BMW X1 sDrive16d Business,22.900 €,2020,72.700 km,Diesel,116 cv,Madrid,https://www.coches.net/bmw-x1-sdrive16d-business-5p-diesel-2021-en-madrid-70261453-covo.aspx
PEUGEOT,PEUGEOT 5008 GT Line 1.5L BlueHDi SS,15.500 €,2020,151.000 km,Diesel,130 cv,Almería,https://www.coches.net/peugeot-5008-gt-line-15l-bluehdi-96kw-130cv-ss-5p-diesel-2019-en-almeria-70262999-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Pack Puretech 130 SS BVM6,12.750 €,2021,92.430 km,Gasolina,130 cv,Castellón,https://www.coches.net/peugeot-2008-allure-pack-puretech-130-ss-bvm6-5p-gasolina-2021-en-castellon-70263973-covo.aspx
BMW,BMW X6 xDrive40d M Sport,84.900 €,2024,22.870 km,Híbrido,352 cv,Málaga,https://www.coches.net/bmw-x6-xdrive40d-m-sport-5p-electrico-hibrido-2025-en-malaga-70264076-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200,37.990 €,2024,22.500 km,Híbrido,163 cv,Jaén,https://www.coches.net/mercedes-benz-gla-gla-200-5p-electrico-hibrido-2024-en-jaen-70265096-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 220 D DCT,36.990 €,2022,21.980 km,Diesel,190 cv,Jaén,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-4p-diesel-2021-en-jaen-70265518-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200,38.990 €,2025,17.010 km,Híbrido,163 cv,Jaén,https://www.coches.net/mercedes-benz-cla-cla-200-4p-electrico-hibrido-2025-en-jaen-70265519-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLE Coupé GLE 350 d 4MATIC,42.990 €,2016,71.820 km,Diesel,258 cv,Jaén,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2017-en-jaen-70265693-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 220 D DCT,39.999 €,2025,9000 km,Diesel,190 cv,Valencia,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-4p-diesel-2025-en-valencia-70266111-covo.aspx
HYUNDAI,HYUNDAI Kona 1.0 TGDI Maxx 4X2,18.590 €,2021,45.406 km,Gasolina,120 cv,Murcia,https://www.coches.net/hyundai-kona-10-tgdi-maxx-4x2-5p-gasolina-2020-en-murcia-70266723-covo.aspx
SEAT,SEAT León SP 2.0 TDI Style,12.470 €,2021,197.000 km,Diesel,115 cv,Madrid,https://www.coches.net/seat-leon-sp-20-tdi-85kw-style-5p-diesel-2021-en-madrid-70269290-covo.aspx
OPEL,OPEL Mokka X 1.4 T 4X2 SS Selective,10.990 €,2016,72.000 km,Gasolina,140 cv,Bizkaia,https://www.coches.net/opel-mokka-x-14-t-103kw-140cv-4x2-ss-selective-5p-gasolina-2017-en-vizcaya-70271025-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS 6v Shine,16.990 €,2023,26.423 km,Gasolina,130 cv,Bizkaia,https://www.coches.net/citroen-c4-puretech-130-ss-6v-shine-5p-gasolina-2023-en-vizcaya-70271026-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Pack Puretech 130 SS BVM6,14.990 €,2020,54.279 km,Gasolina,130 cv,Bizkaia,https://www.coches.net/peugeot-2008-allure-pack-puretech-130-ss-bvm6-5p-gasolina-2020-en-vizcaya-70271030-covo.aspx
CITROEN,CITROEN C4 BlueHDi 130 SS EAT8 Feel Pack,16.990 €,2021,45.000 km,Diesel,130 cv,Bizkaia,https://www.coches.net/citroen-c4-bluehdi-130-ss-eat8-feel-pack-5p-diesel-2021-en-vizcaya-70271034-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Trend Auto,16.990 €,2021,48.551 km,Diesel,120 cv,Bizkaia,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-auto-5p-diesel-2020-en-vizcaya-70271036-covo.aspx
KIA,KIA Sorento 2.0 CRDi Drive 4x2,8.990 €,2011,226.252 km,Diesel,150 cv,Madrid,https://www.coches.net/kia-sorento-20-crdi-150cv-drive-4x2-5p-diesel-2010-en-madrid-70271118-covo.aspx
MAZDA,MAZDA Mazda6e EV 245 CV Gran Autonomia RWD Takumi Plus,39.900 €,2025,7900 km,Eléctrico,245 cv,Madrid,https://www.coches.net/mazda-mazda6e-ev-245-cv-gran-autonomia-rwd-takumi-plus-5p-electrico-hibrido-2025-en-madrid-70271260-covo.aspx
FORD,FORD Kuga STLine X 2.5 Duratec PHEV Auto,34.350 €,2024,8842 km,Híbrido enchufable,243 cv,Madrid,https://www.coches.net/ford-kuga-stline-x-25-duratec-phev-178kw-auto-5p-electrico-hibrido-2024-en-madrid-70271850-covo.aspx
SKODA,SKODA Kamiq 1.5 TSI DSG STYLE,22.900 €,2022,33.604 km,Gasolina,150 cv,Jaén,https://www.coches.net/skoda-kamiq-15-tsi-110kw-150cv-dsg-style-5p-gasolina-2023-en-jaen-70271880-covo.aspx
OPEL,OPEL Mokka 1.2 T 136 CV GS,14.700 €,2023,67.146 km,Gasolina,136 cv,Valencia,https://www.coches.net/opel-mokka-12-t-100kw-136-cv-gs-5p-gasolina-2023-en-valencia-70272231-covo.aspx
MITSUBISHI,MITSUBISHI ASX 160 MPI Motion,15.990 €,2019,52.954 km,Gasolina,117 cv,Madrid,https://www.coches.net/mitsubishi-asx-160-mpi-motion-5p-gasolina-2019-en-madrid-70272594-covo.aspx
BMW,BMW X6 xDrive40d,63.800 €,2022,98.000 km,Híbrido,340 cv,Almería,https://www.coches.net/bmw-x6-xdrive40d-5p-electrico-hibrido-2022-en-almeria-70273225-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran Advance 1.6 TDI DSG,13.985 €,2019,205.999 km,Diesel,115 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-touran-advance-16-tdi-85kw-115cv-dsg-5p-diesel-2019-en-sta-c-tenerife-70273578-covo.aspx
TOYOTA,TOYOTA C-HR 2.0 200H GR Sport,27.485 €,2023,56.791 km,Híbrido,196 cv,Sta. C. Tenerife,https://www.coches.net/toyota-c-hr-20-200h-gr-sport-5p-electrico-hibrido-2024-en-sta-c-tenerife-70273584-covo.aspx
DACIA,DACIA Duster Essent. Blue dCi 4X2,15.985 €,2021,61.689 km,Diesel,115 cv,Sta. C. Tenerife,https://www.coches.net/dacia-duster-essent-blue-dci-85kw-115cv-4x2-5p-diesel-2021-en-sta-c-tenerife-70273586-covo.aspx
AUDI,AUDI Q3 Advanced 35 TFSI S tronic,25.985 €,2023,50.772 km,Gasolina,150 cv,Sta. C. Tenerife,https://www.coches.net/audi-q3-advanced-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2023-en-sta-c-tenerife-70273587-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS Feel,11.985 €,2022,72.776 km,Gasolina,110 cv,Sta. C. Tenerife,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-feel-5p-gasolina-2021-en-sta-c-tenerife-70273662-covo.aspx
CITROEN,CITROEN C3 BlueHDi SS Feel Pack,9.999 €,2022,141.000 km,Diesel,102 cv,Alicante,https://www.coches.net/citroen-c3-bluehdi-75kw-100cv-ss-feel-pack-5p-diesel-2022-en-alicante-70273874-covo.aspx
OPEL,OPEL Corsa-e 50kWh Elegancee,19.890 €,2020,5376 km,Eléctrico,136 cv,Huelva,https://www.coches.net/opel-corsa-e-50kwh-elegancee-5p-electrico-hibrido-2020-en-huelva-70274079-covo.aspx
MG,MG MG4 51kWh Standard,25.500 €,2025,847 km,Eléctrico,170 cv,Madrid,https://www.coches.net/mg-mg4-51kwh-standard-5p-electrico-hibrido-2022-en-madrid-70274333-covo.aspx
BMW,BMW Serie 3 320d Auto.Touring,31.290 €,2022,88.592 km,Híbrido,190 cv,Madrid,https://www.coches.net/bmw-serie-3-320d-autotouring-5p-electrico-hibrido-2023-en-madrid-70278352-covo.aspx
BMW,BMW X5 xDrive40d,19.900 €,2013,287.800 km,Diesel,306 cv,Madrid,https://www.coches.net/bmw-x5-xdrive40d-5p-diesel-2013-en-madrid-70278442-covo.aspx
LEXUS,LEXUS CT 1.8 200h Executive,25.900 €,2021,32.200 km,Híbrido,136 cv,Madrid,https://www.coches.net/lexus-ct-18-200h-executive-5p-electrico-hibrido-2020-en-madrid-70278447-covo.aspx
AUDI,AUDI A6 allroad quattro 3.0 Bi TDI quattro tiptronic,16.900 €,2012,260.000 km,Diesel,313 cv,Málaga,https://www.coches.net/audi-a6-allroad-quattro-30-bi-tdi-313cv-quattro-tiptronic-5p-diesel-2013-en-malaga-70279217-covo.aspx
MAZDA,MAZDA CX-5 2.2 D 2WD AT Zenith,18.900 €,2020,169.000 km,Diesel,150 cv,Almería,https://www.coches.net/mazda-cx-5-22-d-110kw-150cv-2wd-at-zenith-5p-diesel-2019-en-almeria-70280172-covo.aspx
VOLVO,VOLVO XC60 2.0 T5 Summum Auto,18.900 €,2016,126.000 km,Gasolina,245 cv,Málaga,https://www.coches.net/volvo-xc60-20-t5-summum-auto-5p-gasolina-2017-en-malaga-70280524-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 3.0D D300 RDynamic 4WD Auto,36.900 €,2018,119.000 km,Diesel,300 cv,Málaga,https://www.coches.net/land-rover-range-rover-velar-30d-d300-rdynamic-4wd-auto-5p-diesel-2018-en-malaga-70280796-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Alltrack 2.0 TDI 4Mot DSG,25.890 €,2023,159.984 km,Diesel,200 cv,Madrid,https://www.coches.net/volkswagen-passat-alltrack-20-tdi-147kw-200cv-4mot-dsg-5p-diesel-2023-en-madrid-70281194-covo.aspx
OPEL,OPEL Insignia 2.0 CDTI 160 CV Sport,6.280 €,2011,189.189 km,Diesel,160 cv,Madrid,https://www.coches.net/opel-insignia-20-cdti-160-cv-sport-5p-diesel-2011-en-madrid-70281202-covo.aspx
NISSAN,NISSAN QASHQAI dCi 115 CV E6D ACENTA,15.990 €,2019,83.253 km,Diesel,115 cv,Madrid,https://www.coches.net/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-5p-diesel-2018-en-madrid-70281204-covo.aspx
PEUGEOT,PEUGEOT 308 SW Style 1.6 BlueHDi 120 EAT6,8.490 €,2015,183.861 km,Diesel,120 cv,Madrid,https://www.coches.net/peugeot-308-sw-style-16-bluehdi-120-eat6-5p-diesel-2015-en-madrid-70281205-covo.aspx
RENAULT,RENAULT Mégane Business Blue dCi,14.990 €,2020,87.738 km,Diesel,95 cv,Madrid,https://www.coches.net/renault-megane-business-blue-dci-70-kw-95cv-5p-diesel-2018-en-madrid-70281206-covo.aspx
BMW,BMW Serie 1 116d,21.990 €,2023,58.164 km,Diesel,116 cv,Madrid,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2023-en-madrid-70281207-covo.aspx
CUPRA,CUPRA Formentor 1.4 eHybrid 204 CV DSG,24.490 €,2022,87.337 km,Híbrido enchufable,204 cv,Madrid,https://www.coches.net/cupra-formentor-14-ehybrid-150kw-204-cv-dsg-5p-electrico-hibrido-2022-en-madrid-70281208-covo.aspx
KIA,KIA Stonic 1.2 DPi Concept,14.590 €,2023,48.390 km,Gasolina,84 cv,Madrid,https://www.coches.net/kia-stonic-12-dpi-62kw-84cv-concept-5p-gasolina-2023-en-madrid-70281209-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI,17.890 €,2023,58.541 km,Gasolina,95 cv,Madrid,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70281210-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 1.0 eTSI DSG,20.990 €,2022,89.011 km,Híbrido,110 cv,Madrid,https://www.coches.net/volkswagen-golf-life-10-etsi-81kw-110cv-dsg-5p-electrico-hibrido-2023-en-madrid-70281211-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV 6.6kW,29.890 €,2024,5779 km,Híbrido enchufable,261 cv,Madrid,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2023-en-madrid-70281212-covo.aspx
PEUGEOT,PEUGEOT 5008 1.2 PureTech SS Allure Pack,21.850 €,2023,69.284 km,Gasolina,130 cv,Madrid,https://www.coches.net/peugeot-5008-12-puretech-96kw-ss-allure-pack-5p-gasolina-2023-en-madrid-70281213-covo.aspx
DS,DS DS 7 Crossback 1.6 ETense 225 Auto Bastille,29.890 €,2022,29.973 km,Híbrido enchufable,225 cv,Madrid,https://www.coches.net/ds-ds-7-crossback-16-etense-225-auto-bastille--5p-electrico-hibrido-2022-en-madrid-70281214-covo.aspx
OPEL,OPEL Insignia GS Business Edition 1.5D DVH MT6,13.990 €,2021,137.233 km,Diesel,122 cv,Madrid,https://www.coches.net/opel-insignia-gs-business-edition-15d-dvh-90kw-mt6-5p-diesel-2021-en-madrid-70281215-covo.aspx
FORD,FORD Mondeo 2.0 TDCi 163 DPF Titanium,5.890 €,2011,293.056 km,Diesel,163 cv,Madrid,https://www.coches.net/ford-mondeo-20-tdci-163-dpf-titanium-4p-diesel-2011-en-madrid-70281234-covo.aspx
MAZDA,MAZDA Mazda3 2.5L ESKY G MHEV Primeline,23.490 €,2025,26.486 km,Híbrido,140 cv,Madrid,https://www.coches.net/mazda-mazda3-25l-esky-g-mhev-103kw-primeline-5p-electrico-hibrido-2025-en-madrid-70281235-covo.aspx
SEAT,SEAT León ST 2.0 TDI 4Drive StSp Xperience,13.490 €,2018,120.003 km,Diesel,150 cv,Madrid,https://www.coches.net/seat-leon-st-20-tdi-110kw-4drive-stsp-xperience-5p-diesel-2018-en-madrid-70281236-covo.aspx
JAGUAR,JAGUAR XF 2.0D Prestige,14.490 €,2016,133.943 km,Diesel,163 cv,Madrid,https://www.coches.net/jaguar-xf-20d-120kw-163cv-prestige-4p-diesel-2017-en-madrid-70281248-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Allure,18.480 €,2022,80.547 km,Diesel,130 cv,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-allure-5p-diesel-2022-en-madrid-70281249-covo.aspx
DACIA,DACIA Duster Essent. Blue dCi 4X2,15.290 €,2020,52.679 km,Diesel,95 cv,Madrid,https://www.coches.net/dacia-duster-essent-blue-dci-70kw-95cv-4x2-5p-diesel-2019-en-madrid-70281252-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 AUTO 4WD MHEV,26.590 €,2021,110.258 km,Híbrido,163 cv,Madrid,https://www.coches.net/land-rover-range-rover-evoque-20-d163-auto-4wd-mhev-5p-electrico-hibrido-2022-en-madrid-70281254-covo.aspx
OPEL,OPEL Grandland X 1.2 Turbo Edition,15.490 €,2021,39.772 km,Gasolina,130 cv,Madrid,https://www.coches.net/opel-grandland-x-12-turbo-edition-5p-gasolina-2021-en-madrid-70281258-covo.aspx
