Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
FORD,FORD Focus STLine 1.0T EcoBoost mHEV,21.990 €,2024,35.000 km,Híbrido,125 cv,Málaga,https://www.coches.net/ford-focus-stline-10t-ecoboost-mhev-92kw-125cv-5p-electrico-hibrido-2024-en-malaga-70466984-covo.aspx
JEEP,JEEP Wrangler 2.0 Rubicon 8ATX E6D,47.990 €,2022,126.500 km,Híbrido enchufable,381 cv,Málaga,https://www.coches.net/jeep-wrangler-4p-20-380cv-rubicon-8atx-e6d-5p-electrico-hibrido-2022-en-malaga-70466993-covo.aspx
FORD,FORD EcoSport 1.0T EcoBoost SS ST Line,14.490 €,2022,67.000 km,Gasolina,125 cv,Málaga,https://www.coches.net/ford-ecosport-10t-ecoboost-92kw-125cv-ss-st-line-5p-gasolina-2022-en-malaga-70468429-covo.aspx
JEEP,JEEP Compass 1.6 Mjet Limited FWD,19.990 €,2021,67.000 km,Diesel,130 cv,Málaga,https://www.coches.net/jeep-compass-16-mjet-96kw-130cv-limited-fwd-5p-diesel-2021-en-malaga-70468430-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,26.490 €,2022,78.000 km,Híbrido enchufable,218 cv,Málaga,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2022-en-malaga-70468434-covo.aspx
MAZDA,MAZDA CX-30 2.5L eSKYACT G MHEV PrimeLine AT,23.290 €,2025,37.301 km,Híbrido,140 cv,Murcia,https://www.coches.net/mazda-cx-30-25l-eskyact-g-mhev-103kw-primeline-at-5p-electrico-hibrido-2026-en-murcia-70469147-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 Sedan,33.900 €,2025,8546 km,Híbrido,136 cv,Castellón,https://www.coches.net/mercedes-benz-clase-a-a-180-sedan-4p-electrico-hibrido-2025-en-castellon-70473747-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,42.900 €,2025,11.025 km,Diesel,150 cv,Castellón,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2025-en-castellon-70473748-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Arteon RLine 2.0 TDI DSG S Brake,32.900 €,2022,84.600 km,Diesel,150 cv,Madrid,https://www.coches.net/volkswagen-arteon-rline-20-tdi-110kw-150cv-dsg-s-brake-5p-diesel-2022-en-madrid-70473877-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLB GLB 200 d,46.900 €,2024,9048 km,Diesel,150 cv,Castellón,https://www.coches.net/mercedes-benz-glb-glb-200-d-5p-diesel-2024-en-castellon-70474173-covo.aspx
DS,DS DS 7 Crossback PureTech Auto. GRAND CHIC,23.500 €,2019,68.905 km,Gasolina,180 cv,Burgos,https://www.coches.net/ds-ds-7-crossback-puretech-132kw-180cv-auto-grand-chic-5p-gasolina-2019-en-burgos-70474608-covo.aspx
CITROEN,CITROEN C3 Origin PureTech Plus,13.500 €,2024,7405 km,Gasolina,83 cv,Burgos,https://www.coches.net/citroen-c3-origin-puretech-60kw-83cv-plus-5p-gasolina-2023-en-burgos-70474609-covo.aspx
FIAT,FIAT 500 1.2 8v 69 CV Lounge,7.500 €,2014,71.000 km,Gasolina,69 cv,Málaga,https://www.coches.net/fiat-500-12-8v-69-cv-lounge-3p-gasolina-2014-en-malaga-70474614-covo.aspx
CUPRA,CUPRA Formentor 2.0 TSI 190 CV 4Drive DSG,27.900 €,2021,72.900 km,Gasolina,190 cv,Barcelona,https://www.coches.net/cupra-formentor-20-tsi-140kw-190-cv-4drive-dsg-5p-gasolina-2022-en-barcelona-70474798-covo.aspx
HYUNDAI,HYUNDAI i10 1.0 Klass,12.490 €,2023,56.000 km,Gasolina,67 cv,Málaga,https://www.coches.net/hyundai-i10-10-klass-5p-gasolina-2023-en-malaga-70475528-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV iMT Drive,13.890 €,2021,94.800 km,Híbrido,100 cv,Málaga,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-imt-drive-5p-electrico-hibrido-2021-en-malaga-70475534-covo.aspx
NISSAN,NISSAN QASHQAI dCi NCONNECTA,16.990 €,2019,122.000 km,Diesel,150 cv,Málaga,https://www.coches.net/nissan-qashqai-dci-150cv-110kw-nconnecta-5p-diesel-2018-en-malaga-70475537-covo.aspx
OPEL,OPEL Corsa 1.2T XHL Edition,11.490 €,2024,85.000 km,Gasolina,100 cv,Málaga,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-edition-5p-gasolina-2024-en-malaga-70475538-covo.aspx
FIAT,FIAT 500 Dolcevita 1.0 Hybrid 70 CV,11.450 €,2022,51.000 km,Híbrido,70 cv,Málaga,https://www.coches.net/fiat-500-dolcevita-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2023-en-malaga-70476146-covo.aspx
FIAT,FIAT 500 Dolcevita 1.0 Hybrid 70 CV,11.490 €,2022,55.000 km,Híbrido,70 cv,Málaga,https://www.coches.net/fiat-500-dolcevita-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2022-en-malaga-70476147-covo.aspx
JAGUAR,JAGUAR Serie XK XKR COUPE,20.490 €,2000,166.000 km,Gasolina,370 cv,Málaga,https://www.coches.net/jaguar-serie-xk-xkr-coupe-2p-gasolina-2000-en-malaga-70476150-covo.aspx
MAZDA,MAZDA Mazda3 2.5L eSKY G MHEV 6AT Centreline,21.750 €,2025,38.000 km,Híbrido,140 cv,Málaga,https://www.coches.net/mazda-mazda3-25l-esky-g-mhev-103kw-6at-centreline-4p-electrico-hibrido-2025-en-malaga-70476156-covo.aspx
CITROEN,CITROEN C3 Aircross Turbo BVM6 PLUS,18.900 €,2025,17.813 km,Gasolina,100 cv,Burgos,https://www.coches.net/citroen-c3-aircross-turbo-73kw-100cv-bvm6-plus-5p-gasolina-2024-en-burgos-70476399-covo.aspx
CITROEN,CITROEN C3 Aircross Turbo BVM6 PLUS,18.500 €,2025,22.281 km,Gasolina,100 cv,Burgos,https://www.coches.net/citroen-c3-aircross-turbo-73kw-100cv-bvm6-plus-5p-gasolina-2024-en-burgos-70476400-covo.aspx
CITROEN,CITROEN C4 Hybrid 136 eDCS6 Plus,21.900 €,2025,14.447 km,Híbrido,136 cv,Burgos,https://www.coches.net/citroen-c4-hybrid-136-edcs6-plus-5p-electrico-hibrido-2024-en-burgos-70476401-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,16.900 €,2025,5219 km,Gasolina,100 cv,Burgos,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2025-en-burgos-70476403-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Pack Puretech 130 SS EAT8,17.900 €,2022,41.287 km,Gasolina,130 cv,Burgos,https://www.coches.net/peugeot-2008-allure-pack-puretech-130-ss-eat8-5p-gasolina-2023-en-burgos-70476404-covo.aspx
OPEL,OPEL Grandland PHEV 1.6 Turbo PHEV GSe Auto 221kW300CV,28.500 €,2023,16.800 km,Híbrido enchufable,300 cv,Burgos,https://www.coches.net/opel-grandland-phev-16-turbo-phev-gse-auto-221kw300cv-5p-electrico-hibrido-2023-en-burgos-70476406-covo.aspx
OPEL,OPEL Mokka 1.2 T 136 CV GS,19.900 €,2025,9174 km,Gasolina,136 cv,Burgos,https://www.coches.net/opel-mokka-12-t-100kw-136-cv-gs-5p-gasolina-2024-en-burgos-70476407-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PureTech SS Allure Pack,21.500 €,2023,24.569 km,Gasolina,130 cv,Burgos,https://www.coches.net/peugeot-3008-12-puretech-96kw-ss-allure-pack-5p-gasolina-2023-en-burgos-70476408-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech Allure Pack,15.000 €,2022,6351 km,Gasolina,100 cv,Burgos,https://www.coches.net/peugeot-208-puretech-73kw-100cv-allure-pack-5p-gasolina-2023-en-burgos-70476409-covo.aspx
PEUGEOT,PEUGEOT 2008 GT Pack Puretech SS EAT8,19.500 €,2021,27.863 km,Gasolina,155 cv,Burgos,https://www.coches.net/peugeot-2008-gt-pack-puretech-155cv-ss-eat8-5p-gasolina-2021-en-burgos-70476410-covo.aspx
OPEL,OPEL Corsa 1.2T XHLHybrid GS eDCT,21.500 €,2025,9607 km,Híbrido,100 cv,Burgos,https://www.coches.net/opel-corsa-12t-xhlhybrid-74kw-gs-edct-5p-electrico-hibrido-2025-en-burgos-70476411-covo.aspx
OPEL,OPEL Mokka 1.2 T 136 CV Ultimate,18.700 €,2025,25.295 km,Gasolina,136 cv,Burgos,https://www.coches.net/opel-mokka-12-t-100kw-136-cv-ultimate-5p-gasolina-2024-en-burgos-70476412-covo.aspx
OPEL,OPEL Astra 1.5D DVH Design Tech,13.500 €,2021,89.494 km,Diesel,122 cv,Burgos,https://www.coches.net/opel-astra-15d-dvh-90kw-122cv-design--tech-5p-diesel-2021-en-burgos-70476413-covo.aspx
OPEL,OPEL Mokka 1.2 T 136 CV Ultimate,19.500 €,2024,33.000 km,Gasolina,136 cv,Burgos,https://www.coches.net/opel-mokka-12-t-100kw-136-cv-ultimate-5p-gasolina-2024-en-burgos-70476414-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,23.890 €,2020,95.000 km,Diesel,150 cv,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2020-en-madrid-70516803-covo.aspx
CITROEN,CITROEN C4 C4 BlueHDi 100 Feel Edition,7.499 €,2015,133.325 km,Diesel,99 cv,Sevilla,https://www.coches.net/citroen-c4-c4-bluehdi-100-feel-edition-5p-diesel-2015-en-sevilla-70501408-covo.aspx
CITROEN,CITROEN C4 BlueHDi Live Edition,9.990 €,2017,95.384 km,Diesel,99 cv,Valencia,https://www.coches.net/citroen-c4-bluehdi-73kw-100cv-live-edition-5p-diesel-2016-en-valencia-70502142-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR Plus,15.990 €,2021,38.000 km,Gasolina,110 cv,Cantabria,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-fr-plus-5p-gasolina-2022-en-cantabria-70513328-covo.aspx
OPEL,OPEL Insignia ST GS Line 1.5D DVH MT6,12.990 €,2021,112.814 km,Diesel,122 cv,Madrid,https://www.coches.net/opel-insignia-st-gs-line-15d-dvh-90kw-122cv-mt6-5p-diesel-2021-en-madrid-70512727-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 1.0 TSI,20.990 €,2023,32.925 km,Gasolina,110 cv,Madrid,https://www.coches.net/volkswagen-golf-life-10-tsi-81kw-110cv-5p-gasolina-2021-en-madrid-70520008-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,15.300 €,2025,21.912 km,Gasolina,100 cv,Valencia,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2025-en-valencia-70511990-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo GTI 2.0 TSI,19.990 €,2019,94.919 km,Gasolina,200 cv,Sevilla,https://www.coches.net/volkswagen-polo-gti-20-tsi-147kw-200cv-5p-gasolina-2019-en-sevilla-70516533-covo.aspx
RENAULT,RENAULT Clio Business Energy dCi 75 eco2 Euro 6,7.590 €,2015,146.035 km,Diesel,75 cv,Valencia,https://www.coches.net/renault-clio-business-energy-dci-75-eco2-euro-6-5p-diesel-2015-en-valencia-70502155-covo.aspx
SEAT,SEAT León 1.5 TSI SS FR,21.990 €,2022,68.949 km,Gasolina,150 cv,Barcelona,https://www.coches.net/seat-leon-15-tsi-110kw-ss-fr-5p-gasolina-2022-en-barcelona-70522818-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 220 CDI Blue Efficiency Avantgarde,9.500 €,2009,227.000 km,Diesel,170 cv,Sevilla,https://www.coches.net/mercedes-benz-clase-c-c-220-cdi-blue-efficiency-avantgarde-4p-diesel-2009-en-sevilla-70517134-covo.aspx
SEAT,SEAT Ibiza 1.4 TDI Style,10.990 €,2016,51.510 km,Diesel,90 cv,Madrid,https://www.coches.net/seat-ibiza-14-tdi-90cv-style-5p-diesel-2017-en-madrid-70503576-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI Style Go2,13.500 €,2021,91.305 km,Gasolina,110 cv,Guadalajara,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-style-go2-5p-gasolina-2021-en-guadalajara-70500778-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI Special Edition Xcellence,16.490 €,2024,35.558 km,Gasolina,115 cv,Barcelona,https://www.coches.net/seat-ibiza-10-tsi-85kw-special-edition-xcellence-5p-gasolina-2024-en-barcelona-70522836-covo.aspx
AUDI,AUDI A3 Sportback 2.0 TDI clean d S line,14.499 €,2015,224.000 km,Diesel,150 cv,Sevilla,https://www.coches.net/audi-a3-sportback-20-tdi-clean-d-150cv-s-line-5p-diesel-2015-en-sevilla-70509702-covo.aspx
FORD,FORD Focus 1.0 Ecob. MHEV Active Design SIP,17.400 €,2022,53.500 km,Híbrido,155 cv,Granada,https://www.coches.net/ford-focus-10-ecob-mhev-114kw-active-design-sip-5p-electrico-hibrido-2022-en-granada-70521948-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS 6v Feel,13.990 €,2021,32.403 km,Gasolina,130 cv,Madrid,https://www.coches.net/citroen-c4-puretech-130-ss-6v-feel-5p-gasolina-2021-en-madrid-70497794-covo.aspx
AUDI,AUDI A3 Sportback Black line 35 TFSI S tro,24.990 €,2020,118.000 km,Gasolina,150 cv,Valencia,https://www.coches.net/audi-a3-sportback-black-line-35-tfsi-110kw-s-tro-5p-gasolina-2020-en-valencia-70514084-covo.aspx
BMW,BMW Serie 3 318d,12.990 €,2014,145.737 km,Diesel,143 cv,Málaga,https://www.coches.net/bmw-serie-3-318d-4p-diesel-2015-en-malaga-70508773-covo.aspx
BMW,BMW Serie 3 318dA Gran Turismo,12.999 €,2015,253.000 km,Diesel,143 cv,Madrid,https://www.coches.net/bmw-serie-3-318da-gran-turismo-5p-diesel-2015-en-madrid-70501526-covo.aspx
RENAULT,RENAULT Clio Business TCe GLP 18,9.990 €,2019,102.398 km,Gas licuado (GLP),90 cv,Madrid,https://www.coches.net/renault-clio-business-tce-66kw-90cv-glp-18-5p-otros-2018-en-madrid-70503572-covo.aspx
OPEL,OPEL Astra 1.6 CDTi SS Selective ST,7.199 €,2019,182.500 km,Diesel,110 cv,Madrid,https://www.coches.net/opel-astra-16-cdti-ss-81kw-110cv-selective-st-5p-diesel-2019-en-madrid-70521705-covo.aspx
SEAT,SEAT León 1.0 TSI SS Style XS,18.750 €,2024,25.779 km,Gasolina,110 cv,Valencia,https://www.coches.net/seat-leon-10-tsi-81kw-ss-style-xs-5p-gasolina-2024-en-valencia-70510814-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GSLine,10.690 €,2022,89.958 km,Gasolina,100 cv,Madrid,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gsline-5p-gasolina-2022-en-madrid-70497771-covo.aspx
RENAULT,RENAULT Clio Zen TCe GPF EDC,12.699 €,2020,85.337 km,Gasolina,130 cv,Barcelona,https://www.coches.net/renault-clio-zen-tce-gpf-96-kw-130cv-edc-5p-gasolina-2019-en-barcelona-70501335-covo.aspx
OPEL,OPEL Astra 1.4 Turbo SS Sportive GTC,8.990 €,2014,79.239 km,Gasolina,140 cv,Madrid,https://www.coches.net/opel-astra-14-turbo-ss-sportive-gtc-3p-gasolina-2014-en-madrid-70507211-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,17.341 €,2024,23.407 km,Gasolina,115 cv,Barcelona,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2024-en-barcelona-70507614-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,17.639 €,2024,22.286 km,Gasolina,115 cv,Barcelona,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2024-en-barcelona-70507615-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,16.739 €,2024,28.766 km,Gasolina,115 cv,Barcelona,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2024-en-barcelona-70507646-covo.aspx
AUDI,AUDI A3 design edition 1.6 TDI Sportback,14.399 €,2017,132.766 km,Diesel,116 cv,Sevilla,https://www.coches.net/audi-a3-design-edition-16-tdi-sportback-5p-diesel-2017-en-sevilla-70501426-covo.aspx
AUDI,AUDI A3 Sportb 1.6 TDI 110 clean S tr Attraction,13.599 €,2015,89.215 km,Diesel,110 cv,Sevilla,https://www.coches.net/audi-a3-sportb-16-tdi-110-clean-s-tr-attraction-5p-diesel-2015-en-sevilla-70502127-covo.aspx
CITROEN,CITROEN C4 PureTech 100 SS 6v Feel,14.990 €,2022,34.016 km,Gasolina,102 cv,Málaga,https://www.coches.net/citroen-c4-puretech-100-ss-6v-feel-5p-gasolina-2022-en-malaga-70502362-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 110 Feel,12.999 €,2018,81.931 km,Gasolina,111 cv,Madrid,https://www.coches.net/toyota-yaris-15-110-feel-5p-gasolina-2018-en-madrid-70520754-covo.aspx
TOYOTA,TOYOTA Yaris 1.0 70 Business,10.799 €,2018,105.099 km,Gasolina,69 cv,Sevilla,https://www.coches.net/toyota-yaris-10-70-business-5p-gasolina-2019-en-sevilla-70521043-covo.aspx
DACIA,DACIA Sandero Stepway TCE,10.099 €,2018,47.813 km,Gasolina,90 cv,Barcelona,https://www.coches.net/dacia-sandero-stepway-tce-66kw-90cv-5p-gasolina-2016-en-barcelona-70521751-covo.aspx
CITROEN,CITROEN C3 PureTech SS SHINE,11.300 €,2020,44.663 km,Gasolina,110 cv,Barcelona,https://www.coches.net/citroen-c3-puretech-81kw-110cv-ss-shine-5p-gasolina-2019-en-barcelona-70497677-covo.aspx
MINI,MINI MINI John Cooper Works,14.900 €,2011,136.000 km,Gasolina,211 cv,Madrid,https://www.coches.net/mini-mini-john-cooper-works-3p-gasolina-2011-en-madrid-70512792-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,16.900 €,2026,10 km,Gasolina,100 cv,Barcelona,https://www.coches.net/km-0/opel/corsa/barcelona/12t-xhl-74kw-100cv-gs-gasolina-de-km0-70515702-kovn.aspx
BMW,BMW Serie 1 118i,21.790 €,2022,59.466 km,Gasolina,136 cv,Madrid,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2023-en-madrid-70521525-covo.aspx
BMW,BMW Serie 1 118i,22.390 €,2022,32.990 km,Gasolina,136 cv,Madrid,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2023-en-madrid-70521730-covo.aspx
SEAT,SEAT León 1.5 TGI DSG7 SS FR,13.490 €,2019,110.646 km,Gas natural (CNG),130 cv,Madrid,https://www.coches.net/seat-leon-15-tgi-96kw-130cv-dsg7-ss-fr-5p-otros-2020-en-madrid-70503545-covo.aspx
FORD,FORD Focus 2.0 TDCi E6 STLine BR,11.290 €,2017,174.094 km,Diesel,150 cv,Valencia,https://www.coches.net/ford-focus-20-tdci-e6-110kw-stline-br-5p-diesel-2017-en-valencia-70501624-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.0 TSI,13.490 €,2021,94.023 km,Gasolina,95 cv,Madrid,https://www.coches.net/volkswagen-polo-advance-10-tsi-70kw-95cv-5p-gasolina-2021-en-madrid-70497760-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.0 TSI,13.990 €,2021,83.326 km,Gasolina,95 cv,Madrid,https://www.coches.net/volkswagen-polo-advance-10-tsi-70kw-95cv-5p-gasolina-2021-en-madrid-70497809-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,16.985 €,2025,26.465 km,Gasolina,110 cv,Las Palmas,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-fr-xs-5p-gasolina-2024-en-las-palmas-70521596-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech Allure,10.990 €,2021,83.873 km,Gasolina,100 cv,Madrid,https://www.coches.net/peugeot-208-puretech-73kw-100cv-allure-5p-gasolina-2021-en-madrid-70509783-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 220 CDI Blue Efficiency Avantgarde,13.990 €,2011,121.000 km,Diesel,170 cv,Zaragoza,https://www.coches.net/mercedes-benz-clase-c-c-220-cdi-blue-efficiency-avantgarde-4p-diesel-2012-en-zaragoza-70513336-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi Allure,13.480 €,2022,53.000 km,Diesel,100 cv,Córdoba,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-allure-5p-diesel-2023-en-cordoba-70519033-covo.aspx
BMW,BMW Serie 3 320d,11.700 €,2013,227.500 km,Diesel,184 cv,Madrid,https://www.coches.net/bmw-serie-3-320d-4p-diesel-2013-en-madrid-70512995-covo.aspx
RENAULT,RENAULT Mégane Equilibre Blue dCi EDC,20.300 €,2024,21.654 km,Diesel,115 cv,Valencia,https://www.coches.net/renault-megane-equilibre-blue-dci-85-kw-115cv-edc-5p-diesel-2024-en-valencia-70517804-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,15.900 €,2023,59.000 km,Gasolina,95 cv,Las Palmas,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2024-en-las-palmas-70519403-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style,16.990 €,2021,68.933 km,Diesel,115 cv,Madrid,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-5p-diesel-2022-en-madrid-70498614-covo.aspx
SEAT,SEAT León 1.5 TSI Style XM,22.099 €,2025,7628 km,Gasolina,116 cv,Madrid,https://www.coches.net/seat-leon-15-tsi-85kw-style-xm-5p-gasolina-2025-en-madrid-70520864-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 CDI Urban,14.490 €,2014,118.210 km,Diesel,109 cv,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-180-cdi-urban-5p-diesel-2015-en-madrid-70503566-covo.aspx
CITROEN,CITROEN C4 PureTech White Millenium,8.790 €,2016,85.625 km,Gasolina,130 cv,Valencia,https://www.coches.net/citroen-c4-puretech-130cv-white-millenium-5p-gasolina-2014-en-valencia-70502163-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS 6v Plus,15.990 €,2024,11.318 km,Gasolina,131 cv,Valencia,https://www.coches.net/citroen-c4-puretech-130-ss-6v-plus-5p-gasolina-2024-en-valencia-70510805-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Trend SB,12.950 €,2020,133.917 km,Diesel,120 cv,Madrid,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-sb-5p-diesel-2020-en-madrid-70503146-covo.aspx
CITROEN,CITROEN C3 PureTech FEEL,7.499 €,2018,100.535 km,Gasolina,82 cv,Barcelona,https://www.coches.net/citroen-c3-puretech-60kw-82cv-feel-5p-gasolina-2018-en-barcelona-70503952-covo.aspx
AUDI,AUDI A3 Sportback 30 TDI,16.999 €,2021,220.000 km,Diesel,116 cv,Madrid,https://www.coches.net/audi-a3-sportback-30-tdi-85kw-116cv-5p-diesel-2022-en-madrid-70501522-covo.aspx
SEAT,SEAT León ST 2.0 TDI SS Style Ed Nav,14.100 €,2019,102.112 km,Diesel,150 cv,Madrid,https://www.coches.net/seat-leon-st-20-tdi-110kw-ss-style-ed-nav-5p-diesel-2019-en-madrid-70512764-covo.aspx
HONDA,HONDA Civic 1.0 IVTEC TURBO ELEGANCE NAV,19.600 €,2020,78.763 km,Gasolina,129 cv,Barcelona,https://www.coches.net/honda-civic-10-ivtec-turbo-elegance-nav-5p-gasolina-2019-en-barcelona-70515670-covo.aspx
DACIA,DACIA Sandero Stepway Expression Go TCe,15.799 €,2023,50.396 km,Gasolina,110 cv,Madrid,https://www.coches.net/dacia-sandero-stepway-expression-go-tce-81kw-110cv-5p-gasolina-2022-en-madrid-70519591-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf eGolf ePower,16.475 €,2019,62.620 km,Eléctrico,136 cv,Valencia,https://www.coches.net/volkswagen-golf-egolf-epower-100-kw-136cv-5p-electrico-hibrido-2020-en-valencia-70521047-covo.aspx
PEUGEOT,PEUGEOT 308 Style PureTech 130 SS EAT8,12.499 €,2020,40.764 km,Gasolina,130 cv,Barcelona,https://www.coches.net/peugeot-308-5p-style-puretech-130-ss-eat8-5p-gasolina-2019-en-barcelona-70501310-covo.aspx
OPEL,OPEL Corsa 1.4 Selective 90 CV,9.199 €,2016,49.321 km,Gasolina,90 cv,Sevilla,https://www.coches.net/opel-corsa-14-selective-90-cv-5p-gasolina-2017-en-sevilla-70502101-covo.aspx
RENAULT,RENAULT Mégane Authentique 1.6 16v 100,7.390 €,2010,59.772 km,Gasolina,100 cv,Tarragona,https://www.coches.net/renault-megane-authentique-16-16v-100-5p-gasolina-2010-en-tarragona-70518014-covo.aspx
FORD,FORD Focus 1.0 Ecoboost MHEV Active,17.490 €,2022,56.165 km,Híbrido,155 cv,Madrid,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-active-5p-electrico-hibrido-2022-en-madrid-70510131-covo.aspx
FORD,FORD Focus 1.0 Ecoboost MHEV STLine,16.990 €,2022,79.375 km,Híbrido,125 cv,Madrid,https://www.coches.net/ford-focus-10-ecoboost-mhev-92kw-stline-5p-electrico-hibrido-2022-en-madrid-70511322-covo.aspx
PEUGEOT,PEUGEOT 308 Allure PureTech 130 SS MAN,17.490 €,2024,14.470 km,Gasolina,130 cv,Zaragoza,https://www.coches.net/peugeot-308-5p-allure-puretech-130-ss-man-5p-gasolina-2024-en-zaragoza-70513706-covo.aspx
RENAULT,RENAULT Mégane Intens Blue dCi,12.800 €,2021,118.984 km,Diesel,115 cv,Madrid,https://www.coches.net/renault-megane-intens-blue-dci-85-kw-115cv-5p-diesel-2020-en-madrid-70503345-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Active Pack,14.400 €,2021,117.097 km,Diesel,130 cv,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-active-pack-5p-diesel-2020-en-madrid-70512759-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Active Pack,13.400 €,2021,139.321 km,Diesel,130 cv,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-active-pack-5p-diesel-2020-en-madrid-70512763-covo.aspx
AUDI,AUDI A3 Sportback Black line 35 TDI S tron,23.500 €,2021,83.000 km,Diesel,150 cv,Granada,https://www.coches.net/audi-a3-sportback-black-line-35-tdi-110kw-s-tron-5p-diesel-2022-en-granada-70514087-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Trend,11.900 €,2022,108.774 km,Diesel,120 cv,Madrid,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-5p-diesel-2021-en-madrid-70503368-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Trend,12.800 €,2020,76.665 km,Diesel,120 cv,Madrid,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-5p-diesel-2021-en-madrid-70503372-covo.aspx
CITROEN,CITROEN C3 PureTech Feel Pack,8.990 €,2022,101.156 km,Gasolina,83 cv,Las Palmas,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-pack-5p-gasolina-2021-en-las-palmas-70502540-covo.aspx
PEUGEOT,PEUGEOT 308 Active Pack PureTech 130 SS MAN,16.800 €,2023,66.203 km,Gasolina,130 cv,Baleares,https://www.coches.net/peugeot-308-5p-active-pack-puretech-130-ss-man-5p-gasolina-2023-en-baleares-70519758-covo.aspx
