Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
HONDA,HONDA Civic 2.2 iCTDi Sport,8.499 €,2009,127.000 km,Diesel,140 cv,Córdoba,2026-05-11 13:41:28,B,https://www.coches.net/honda-civic-22-ictdi-sport-5p-diesel-2009-en-cordoba-70479845-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 200,27.900 €,2022,36.498 km,Gasolina,163 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-b-b-200-5p-gasolina-2022-en-madrid-70522342-covo.aspx
SEAT,SEAT Arona 1.6 TDI FR Editio Eco,15.299 €,2018,139.098 km,Diesel,115 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/seat-arona-16-tdi-85kw-115cv-fr-editio-eco-5p-diesel-2019-en-sevilla-70572355-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,23.990 €,2022,76.790 km,Gasolina,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2022-en-barcelona-70577037-covo.aspx
CITROEN,CITROEN C5 Aircross PureTech SS Plus,17.590 €,2024,74.245 km,Gasolina,131 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c5-aircross-puretech-96kw-130cv-ss-plus-5p-gasolina-2024-en-alicante-70577771-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 220 d Estate,16.490 €,2017,158.000 km,Diesel,170 cv,Pontevedra,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-c-c-220-d-estate-5p-diesel-2017-en-pontevedra-70504837-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Sport 1.5 TSI DSG,23.490 €,2022,50.128 km,Gasolina,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-t-cross-sport-15-tsi-110kw-150cv-dsg-5p-gasolina-2022-en-madrid-70551544-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase V 250 d Clase V Largo,57.290 €,2023,53.592 km,Diesel,190 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-v-250-d-clase-v-largo-4p-diesel-2021-en-sevilla-70551923-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Tecno Sky Auto 4x4,27.900 €,2022,35.100 km,Híbrido enchufable,265 cv,Valencia,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-tecno-sky-auto-4x4-5p-electrico-hibrido-2022-en-valencia-70579610-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI HEV NLine Sky AT,29.900 €,2022,54.800 km,Híbrido,230 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-230cv-hev-nline-sky-at-5p-electrico-hibrido-2021-en-madrid-70579620-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Style Auto 4x4,27.900 €,2022,77.200 km,Híbrido enchufable,265 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-style-auto-4x4-5p-electrico-hibrido-2022-en-madrid-70586764-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Style Auto 4x4,27.900 €,2021,95.500 km,Híbrido enchufable,265 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-style-auto-4x4-5p-electrico-hibrido-2021-en-madrid-70586853-covo.aspx
CITROEN,CITROEN C4 Cactus PureTech Feel,7.490 €,2015,137.000 km,Gasolina,82 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-cactus-puretech-82cv-feel-5p-gasolina-2015-en-madrid-70561587-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 CDI Aut. Sport,10.900 €,2013,143.000 km,Diesel,109 cv,Barcelona,2026-05-11 13:41:28,B,https://www.coches.net/mercedes-benz-clase-b-b-180-cdi-aut-sport-5p-diesel-2014-en-barcelona-70591117-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Plus,17.990 €,2025,18.514 km,Gasolina,131 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-plus-5p-gasolina-2023-en-madrid-70532389-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Plus,17.990 €,2025,14.827 km,Gasolina,131 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-plus-5p-gasolina-2023-en-madrid-70532425-covo.aspx
MITSUBISHI,MITSUBISHI Outlander 2.0 PHEV Kaiteki Auto 4WD,9.990 €,2014,229.000 km,Híbrido enchufable,203 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mitsubishi-outlander-20-phev-kaiteki-auto-4wd-5p-electrico-hibrido-2014-en-madrid-70587748-covo.aspx
FORD,FORD Puma 1.0 EcoBoost Titanium MHEV,14.900 €,2022,37.997 km,Híbrido,125 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-puma-10-ecoboost-125cv-titanium-mhev-5p-electrico-hibrido-2022-en-malaga-70587993-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Caddy Beach 1.0 TSI BMT,16.990 €,2019,66.000 km,Gasolina,102 cv,Cantabria,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-caddy-beach-10-tsi-75kw-102cv-bmt-5p-gasolina-2019-en-cantabria-70591933-covo.aspx
PEUGEOT,PEUGEOT 407 ST Confort Pack 2.0,2.499 €,2004,182.700 km,Gasolina,137 cv,Zaragoza,2026-05-11 13:41:28,B,https://www.coches.net/peugeot-407-st-confort--pack-20-4p-gasolina-2004-en-zaragoza-70594670-covo.aspx
FORD,FORD Fiesta 1.25 Trend,5.450 €,2010,124.000 km,Gasolina,82 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/ford-fiesta-125-82cv-trend-3p-gasolina-2009-en-barcelona-70587614-covo.aspx
FORD,FORD Fiesta 1.4 Trend,5.990 €,2009,107.000 km,Gasolina,96 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/ford-fiesta-14-trend-5p-gasolina-2009-en-madrid-70591332-covo.aspx
BMW,BMW Serie 2 Gran Tourer 218d,16.990 €,2017,98.300 km,Diesel,150 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-2-gran-tourer-218d-5p-diesel-2018-en-malaga-70556935-covo.aspx
FORD,FORD Ranger 2.0 Ecobl 4x4 Dob Cab Wildtrack AT,37.990 €,2021,71.800 km,Diesel,213 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/ford-ranger-20-ecobl-157kw-4x4-dob-cab-wildtrack-at-4p-diesel-2022-en-malaga-70556938-covo.aspx
RENAULT,RENAULT Clio Confort Dynamique 1.5DCI105,3.130 €,2006,238.130 km,Diesel,105 cv,Toledo,2026-05-11 13:41:28,B,https://www.coches.net/renault-clio-confort-dynamique-15dci105-5p-diesel-2007-en-toledo-70585769-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,13.990 €,2021,200.000 km,Híbrido,122 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2022-en-madrid-70534118-covo.aspx
AUDI,AUDI A1 allstreet 30 TFSI,23.199 €,2022,38.823 km,Gasolina,110 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-allstreet-30-tfsi-81kw-110cv-5p-gasolina-2023-en-barcelona-70549721-covo.aspx
RENAULT,RENAULT Kadjar Zen Blue dCi 18,14.499 €,2019,107.831 km,Diesel,115 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/renault-kadjar-zen-blue-dci-85kw-115cv--18-5p-diesel-2018-en-barcelona-70549782-covo.aspx
CITROEN,CITROEN C1 VTi City Edition,8.999 €,2019,41.421 km,Gasolina,72 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c1-vti-53kw-72cv-city-edition-5p-gasolina-2018-en-barcelona-70549799-covo.aspx
AUDI,AUDI A1 citycarver 30 TFSI S tronic,21.599 €,2022,49.886 km,Gasolina,110 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-citycarver-30-tfsi-81kw-110cv-s-tronic-5p-gasolina-2021-en-barcelona-70549877-covo.aspx
RENAULT,RENAULT Kadjar Zen Blue dCi,14.999 €,2019,77.425 km,Diesel,115 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/renault-kadjar-zen-blue-dci-85kw-115cv-5p-diesel-2019-en-sevilla-70550401-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI,21.309 €,2023,63.101 km,Gasolina,110 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-81kw-110cv-5p-gasolina-2023-en-madrid-70551322-covo.aspx
FORD,FORD Focus 1.5 Ecoblue STLine Auto SB,13.950 €,2020,140.000 km,Diesel,120 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/ford-focus-15-ecoblue-88kw-stline-auto-sb-5p-diesel-2021-en-madrid-70526888-covo.aspx
AUDI,AUDI Q2 Advanced 35 TFSI,22.990 €,2019,46.349 km,Gasolina,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-q2-advanced-35-tfsi-110kw-150cv-5p-gasolina-2020-en-barcelona-70581442-covo.aspx
CUPRA,CUPRA Formentor 1.5 eTSI 150 CV DSG,30.990 €,2025,10.306 km,Híbrido,150 cv,Toledo,2026-05-11 13:41:28,ECO,https://www.coches.net/cupra-formentor-15-etsi-110kw-150-cv-dsg-5p-electrico-hibrido-2025-en-toledo-70581797-covo.aspx
SKODA,SKODA Karoq 2.0 TDI DSG 4X4 Ambition,25.990 €,2022,41.758 km,Diesel,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2022-en-barcelona-70581847-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Allspace Sport 2.0 TDI 4Motion DSG,34.990 €,2020,60.938 km,Diesel,200 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-tiguan-allspace-sport-20-tdi-147kw-200cv-4motion-dsg-5p-diesel-2021-en-barcelona-70581851-covo.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS Allure Pack EAT8,19.990 €,2022,72.311 km,Diesel,130 cv,Girona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-ss-allure-pack-eat8-5p-diesel-2022-en-girona-70583296-covo.aspx
PEUGEOT,PEUGEOT 3008 2.0 BlueHDi SS GT EAT8,15.990 €,2020,133.254 km,Diesel,180 cv,Ciudad Real,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-20-bluehdi-133kw-180cv-ss-gt-eat8-5p-diesel-2020-en-ciudad-real-70584087-covo.aspx
NISSAN,NISSAN QASHQAI EPOWER 190 CV NConnecta,30.800 €,2025,17.000 km,Híbrido,190 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/nissan-qashqai-epower-140-kw-190-cv-nconnecta-5p-electrico-hibrido-2025-en-malaga-70573185-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PURETECH ALLURE SS,15.990 €,2017,56.800 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-allure-ss-5p-gasolina-2016-en-madrid-70503021-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTI 2.0 TSI DSG,48.290 €,2025,13.500 km,Gasolina,265 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-gti-20-tsi-195kw-265cv-dsg-5p-gasolina-2026-en-madrid-70572420-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H BUSINESS PLUS ECVT,16.890 €,2020,118.000 km,Híbrido,122 cv,A Coruña,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/toyota-corolla-18-125h-business-plus-ecvt-5p-electrico-hibrido-2020-en-a-coruna-70572519-covo.aspx
MINI,MINI MINI ONE,15.790 €,2020,72.343 km,Gasolina,102 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/mini-mini-one-3p-gasolina-2020-en-barcelona-70453580-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 T Black Line,18.900 €,2026,123 km,Gasolina,90 cv,Valencia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/hyundai-i20-10-t-black-line-5p-gasolina-2026-en-valencia-70579106-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV CVT Acenta,25.900 €,2025,45.903 km,Híbrido,158 cv,Pontevedra,2026-05-11 13:41:28,ECO,https://www.coches.net/nissan-qashqai-digt-116kw-158cv-mhev-cvt-acenta-5p-electrico-hibrido-2025-en-pontevedra-70560127-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Tecno Sky Auto 4x4,25.900 €,2023,59.000 km,Híbrido enchufable,265 cv,Alicante,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-tecno-sky-auto-4x4-5p-electrico-hibrido-2023-en-alicante-70573204-covo.aspx
BMW,BMW Serie 1 116i M Sport Edition,9.900 €,2013,117.408 km,Gasolina,136 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-116i-m-sport-edition-5p-gasolina-2013-en-madrid-70562725-covo.aspx
MINI,MINI MINI ONE D,10.990 €,2014,127.000 km,Diesel,95 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/mini-mini-one-d-3p-diesel-2015-en-madrid-70524926-covo.aspx
MAZDA,MAZDA Mazda2 Hybrid 1.5 116 CV CVT Pure Plus,17.150 €,2024,70.701 km,Híbrido,116 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/mazda-mazda2-hybrid-15-85-kw-116-cv-cvt-pure-plus-5p-electrico-hibrido-2023-en-barcelona-70587914-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style Go,15.490 €,2022,125.000 km,Diesel,115 cv,Barcelona,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-go-5p-diesel-2022-en-barcelona-70534472-covo.aspx
BMW,BMW Serie 3 318d,29.900 €,2020,55.994 km,Diesel,150 cv,Jaén,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-3-318d-4p-diesel-2020-en-jaen-70572427-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure BlueHDI 130 SS EAT8,14.800 €,2021,136.616 km,Diesel,130 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-allure-bluehdi-130-ss-eat8-5p-diesel-2020-en-salamanca-70498429-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SS FEEL,12.450 €,2020,172.906 km,Diesel,102 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-ss-feel-5p-diesel-2020-en-madrid-70449435-covo.aspx
BMW,BMW Serie 4 430i Auto. Cabrio,39.400 €,2021,70.000 km,Gasolina,245 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-4-430i-auto-cabrio-2p-gasolina-2022-en-alicante-62347842-covo.aspx
BMW,BMW Serie 4 420i,41.900 €,2023,41.370 km,Gasolina,184 cv,Alicante,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-4-420i-2p-gasolina-2024-en-alicante-70604958-covo.aspx
VOLVO,VOLVO V60 Cross Country 2.0 D3 Summum Auto,13.999 €,2018,163.846 km,Diesel,150 cv,Zaragoza,2026-05-11 13:41:28,C,https://www.coches.net/volvo-v60-cross-country-20-d3-summum-auto-5p-diesel-2017-en-zaragoza-70586744-covo.aspx
PEUGEOT,PEUGEOT 5008 1.2 PureTech SS Active Pack,18.099 €,2021,59.815 km,Gasolina,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-5008-12-puretech-96kw-ss-active-pack-5p-gasolina-2021-en-barcelona-70549826-covo.aspx
PEUGEOT,PEUGEOT 207 ACTIVE 1.4 VTi 95,5.900 €,2012,100.797 km,Gasolina,95 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-207-active-14-vti-95-5p-gasolina-2011-en-madrid-70566190-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 300 e tec. hib. EQ Berlina,46.500 €,2025,10.839 km,Híbrido enchufable,313 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-c-c-300-e-tec-hib-eq-berlina-4p-electrico-hibrido-2024-en-madrid-70484413-covo.aspx
FORD,FORD Focus 1.0 Ecob. MHEV STLine Design SIP,19.900 €,2022,26.124 km,Híbrido,125 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-focus-10-ecob-mhev-92kw-stline-design-sip-5p-electrico-hibrido-2022-en-madrid-70518274-covo.aspx
NISSAN,NISSAN QASHQAI DIGT 140 CV E6D NMOTION,17.350 €,2020,45.366 km,Gasolina,140 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/nissan-qashqai-digt-103-kw-140-cv-e6d-nmotion-5p-gasolina-2018-en-madrid-70520560-covo.aspx
NISSAN,NISSAN QASHQAI 2.0 dCi ACENTA 4x2,5.995 €,2009,280.000 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/nissan-qashqai-20-dci-acenta-4x2-5p-diesel-2009-en-madrid-70520826-covo.aspx
FIAT,FIAT Tipo 1.4 Easy gasolinaGLP SW,9.190 €,2019,120.000 km,Gas licuado (GLP),120 cv,Bizkaia,2026-05-11 13:41:28,ECO,https://www.coches.net/fiat-tipo-14-easy-88kw-120cv-gasolinaglp-sw-5p-otros-2016-en-vizcaya-70531814-covo.aspx
MITSUBISHI,MITSUBISHI Space Star 120 MPI Kaiteki,13.490 €,2022,38.610 km,Gasolina,71 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mitsubishi-space-star-120-mpi-kaiteki-5p-gasolina-2022-en-madrid-70584515-covo.aspx
CITROEN,CITROEN C3 PureTech Shine,10.990 €,2023,36.000 km,Gasolina,83 cv,Sta. C. Tenerife,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/citroen-c3-puretech-60kw-83cv-shine-5p-gasolina-2023-en-sta-c-tenerife-70501975-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6T Klass,24.390 €,2025,9380 km,Gasolina,160 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/km-0/hyundai/tucson/madrid/16t-118kw-160cv-klass-gasolina-de-km0-70557008-kovn.aspx
VOLKSWAGEN,VOLKSWAGEN Touran 1.6 TDI Advance,8.500 €,2012,200.000 km,Diesel,105 cv,Badajoz,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/volkswagen-touran-16-tdi-105cv-advance-5p-diesel-2013-en-badajoz-70560234-covo.aspx
FORD,FORD Kuga STLine X 2.5 Duratec FHEV Auto,26.900 €,2023,28.000 km,Híbrido,190 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-kuga-stline-x-25-duratec-fhev-auto-5p-electrico-hibrido-2023-en-malaga-70542340-covo.aspx
DS,DS DS 4 ETENSE 225 PERFORMANCE LINE,26.400 €,2023,50 km,Híbrido enchufable,225 cv,Pontevedra,2026-05-11 13:41:28,CERO,https://www.coches.net/ds-ds-4-etense-225-performance-line--5p-electrico-hibrido-2023-en-pontevedra-70580887-covo.aspx
DS,DS DS 4 ETENSE 225 PERFORMANCE LINE,26.400 €,2023,650 km,Híbrido enchufable,225 cv,Pontevedra,2026-05-11 13:41:28,CERO,https://www.coches.net/ds-ds-4-etense-225-performance-line-5p-electrico-hibrido-2023-en-pontevedra-70581008-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style XM,15.900 €,2023,61.000 km,Gasolina,110 cv,Toledo,2026-05-11 13:41:28,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-xm-5p-gasolina-2024-en-toledo-70561990-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI 48V Maxx DCT,19.500 €,2022,120.448 km,Híbrido,136 cv,La Rioja,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-maxx-dct-5p-electrico-hibrido-2022-en-la-rioja-70581579-covo.aspx
PEUGEOT,PEUGEOT 308 Nuevo 308 SW Active 1.2 PureTech 130 SS,7.497 €,2015,111.000 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-308-nuevo-308-sw-active-12-puretech-130-ss-5p-gasolina-2014-en-madrid-70572941-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6T N Line,26.490 €,2025,13.781 km,Gasolina,138 cv,Murcia,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-kona-16t-138cv-n-line-5p-gasolina-2025-en-murcia-70131714-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase G MercedesAMG G 63,84.990 €,2015,124.364 km,Gasolina,571 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-g-mercedesamg-g-63-5p-gasolina-2016-en-madrid-70587892-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV DCT 7V NConnecta,18.490 €,2023,14.864 km,Gasolina,114 cv,Toledo,2026-05-11 13:41:28,C,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-dct-7v-nconnecta-5p-gasolina-2024-en-toledo-70588656-covo.aspx
AUDI,AUDI A4 Allroad Quattro 40 TDI quattro S tronic,36.900 €,2022,89.066 km,Híbrido,204 cv,Gipuzkoa,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-a4-allroad-quattro-40-tdi-150kw-204cv-quattro-s-tronic-5p-electrico-hibrido-2023-en-guipuzcoa-70588711-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,13.990 €,2022,84.500 km,Gasolina,95 cv,Las Palmas,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2022-en-las-palmas-70503306-covo.aspx
RENAULT,RENAULT Captur Life Energy TCe 90 SS eco2,10.900 €,2014,13.744 km,Gasolina,90 cv,Asturias,2026-05-11 13:41:28,C,https://www.coches.net/renault-captur-life-energy-tce-90-ss-eco2-5p-gasolina-2013-en-asturias-70508387-covo.aspx
OPEL,OPEL Insignia 2.0 CDTI 160 CV Cosmo Auto,6.999 €,2011,149.000 km,Diesel,160 cv,Zaragoza,2026-05-11 13:41:28,B,https://www.coches.net/opel-insignia-20-cdti-160-cv-cosmo-auto-5p-diesel-2011-en-zaragoza-70562358-covo.aspx
BMW,BMW Serie 3 330e xDrive Touring,48.990 €,2025,20.000 km,Híbrido enchufable,292 cv,Pontevedra,2026-05-11 13:41:28,CERO,https://www.coches.net/bmw-serie-3-330e-xdrive-touring-5p-electrico-hibrido-2025-en-pontevedra-70521342-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d,16.990 €,2017,98.967 km,Diesel,109 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-a-a-180-d-5p-diesel-2018-en-madrid-70469067-covo.aspx
OPEL,OPEL Grandland 1.2 XHT GS,16.990 €,2023,47.568 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-grandland-12-xht-gs-5p-gasolina-2023-en-madrid-70588983-covo.aspx
MG,MG HS 1.5 Turbo GDI Luxury,18.990 €,2023,51.997 km,Gasolina,162 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mg-hs-15-turbo-gdi-luxury-5p-gasolina-2022-en-madrid-70588994-covo.aspx
SUBARU,SUBARU XV 1.6i Sport Plus Auto,18.490 €,2021,137.942 km,Gasolina,114 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/subaru-xv-16i-sport-plus-auto-5p-gasolina-2021-en-sevilla-70589731-covo.aspx
PEUGEOT,PEUGEOT 2008 N2008 Allure Hybrid 145 eDCS6,22.700 €,2025,34.561 km,Híbrido,145 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/peugeot-2008-n2008-allure-hybrid-145-edcs6-5p-electrico-hibrido-2025-en-malaga-70588017-covo.aspx
PEUGEOT,PEUGEOT Rifter GT Line Standard BlueHDi,16.980 €,2019,145.125 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-rifter-gt-line-standard-bluehdi-96kw-5p-diesel-2018-en-madrid-70591404-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C MercedesAMG C 43 4MATIC,25.990 €,2018,213.000 km,Gasolina,390 cv,Salamanca,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-c-mercedesamg-c-43-4matic-4p-gasolina-2018-en-salamanca-70597693-covo.aspx
BMW,BMW X3 xDrive20d xLine,44.500 €,2023,20.500 km,Híbrido,190 cv,Murcia,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-x3-xdrive20d-xline-5p-electrico-hibrido-2024-en-murcia-70605080-covo.aspx
SKODA,SKODA Octavia Combi 2.0 TDI CR DSG Style,21.900 €,2019,64.000 km,Diesel,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/skoda-octavia-combi-20-tdi-cr-110kw-150cv-dsg-style-5p-diesel-2020-en-barcelona-70595203-covo.aspx
PEUGEOT,PEUGEOT 308 Active Pack Puretech 110 SS MAN,15.300 €,2022,23.019 km,Gasolina,110 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-308-5p-active-pack-puretech-110-ss-man-5p-gasolina-2022-en-madrid-70456472-covo.aspx
SMART,SMART forfour 60kW81CV EQ,12.200 €,2020,49.970 km,Eléctrico,82 cv,Valencia,2026-05-11 13:41:28,CERO,https://www.coches.net/smart-forfour-60kw81cv-eq-5p-electrico-hibrido-2020-en-valencia-70498635-covo.aspx
TOYOTA,TOYOTA C-HR 2.0 220PH Advance,33.990 €,2025,17.151 km,Híbrido enchufable,223 cv,Burgos,2026-05-11 13:41:28,CERO,https://www.coches.net/toyota-c-hr-20-220ph-advance-5p-electrico-hibrido-2025-en-burgos-70554894-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200 D,33.900 €,2023,71.751 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-gla-gla-200-d-5p-diesel-2023-en-madrid-70556109-covo.aspx
NISSAN,NISSAN JUKE 1.5 dCi EDICION ESPECIAL KURO 4X2,9.900 €,2012,90.000 km,Diesel,110 cv,Salamanca,2026-05-11 13:41:28,B,https://www.coches.net/nissan-juke-15-dci-edicion-especial-kuro-4x2-5p-diesel-2011-en-salamanca-70601750-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV 6.6kW,25.490 €,2023,32.144 km,Híbrido enchufable,261 cv,Barcelona,2026-05-11 13:41:28,CERO,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2022-en-barcelona-70602930-covo.aspx
